Nickname,Fullname,RelatedNickname,RelatedFullname,RelationPercentage,Column1,Column7,Column8
FCY1,YPR062W,YEF3,YLR249W,0.29,,,
ROX1,YPR065W,TSM1,YCR042C,0.404,,,
MED1,YPR070W,MED2,YDL005C,0.702,,,
MED1,YPR070W,MED6,YHR058C,0.48,,,
MED1,YPR070W,CSE2,YNR010W,0.898,,,
MED1,YPR070W,NUT2,YPR168W,0.938,,,
TKL1,YPR074C,TKL2,YBR117C,0.767,,,
YPR093C,YPR093C,RPB1,YDL140C,0.989,,,
YPR093C,YPR093C,RVS167,YDR388W,0.486,,,
YPR093C,YPR093C,ARC15,YIL062C,0.447,,,
YPR093C,YPR093C,CRN1,YLR429W,0.989,,,
SNT309,YPR101W,PRP19,YLL036C,0.373,,,
SNT309,YPR101W,CLF1,YLR117C,0.986,,,
SNT309,YPR101W,SMD3,YLR147C,0.483,,,
SNT309,YPR101W,CEF1,YMR213W,0.989,,,
PRE2,YPR103W,YCR076C,YCR076C,0.839,,,
PRE2,YPR103W,PUP3,YER094C,0.989,,,
PRE2,YPR103W,SCL1,YGL011C,0.989,,,
PRE2,YPR103W,CKA1,YIL035C,0.492,,,
PRE2,YPR103W,PRE3,YJL001W,0.989,,,
PRE2,YPR103W,PRE5,YMR314W,0.989,,,
PRE2,YPR103W,PRE6,YOL038W,0.99,,,
PRE2,YPR103W,PRE10,YOR362C,0.989,,,
COD1,YPR105C,SEC34,YER157W,0.758,,,
COD1,YPR105C,SEC35,YGR120C,0.467,,,
YTH1,YPR107C,PTA1,YAL043C,0.982,,,
YTH1,YPR107C,REF2,YDR195W,0.563,,,
YTH1,YPR107C,YRA1,YDR381W,0.298,,,
YTH1,YPR107C,FIP1,YJR093C,0.823,,,
YTH1,YPR107C,MPE1,YKL059C,0.715,,,
YTH1,YPR107C,PAP1,YKR002W,0.697,,,
RPN7,YPR108W,TAT1,YBR069C,0.48,,,
RPN7,YPR108W,RPT2,YDL007W,0.959,,,
RPN7,YPR108W,RPT3,YDR394W,0.632,,,
RPN7,YPR108W,RPN3,YER021W,0.93,,,
RPN7,YPR108W,RPT1,YKL145W,0.988,,,
RPN7,YPR108W,YMR191W,YMR191W,0.48,,,
RPN7,YPR108W,RPT5,YOR117W,0.989,,,
RPN7,YPR108W,RPT4,YOR259C,0.985,,,
RPN7,YPR108W,RPN8,YOR261C,0.99,,,
RPC40,YPR110C,RPC19,YNL113W,0.99,,,
RPC40,YPR110C,RPO26,YPR187W,0.989,,,
YPR114W,YPR114W,SEC5,YDR166C,0.451,,,
YPR114W,YPR114W,YDR266C,YDR266C,0.316,,,
CLB2,YPR119W,CDC28,YBR160W,0.385,,,
CLB5,YPR120C,CDC28,YBR160W,0.641,,,
CLB5,YPR120C,CPR1,YDR155C,0.294,,,
CLB5,YPR120C,YHR121W,YHR121W,0.298,,,
CLB5,YPR120C,SIC1,YLR079W,0.341,,,
NAT3,YPR131C,MDM20,YOL076W,0.99,,,
IWS1,YPR133C,SPT6,YGR116W,0.841,,,
IWS1,YPR133C,RPB3,YIL021W,0.737,,,
IWS1,YPR133C,RPB11,YOL005C,0.387,,,
SGV1,YPR161C,RFA1,YAR007C,0.663,,,
SGV1,YPR161C,YAR010C,YAR010C,0.75,,,
SGV1,YPR161C,HTB2,YBL002W,0.663,,,
SGV1,YPR161C,HTA2,YBL003C,0.722,,,
SGV1,YPR161C,HSP26,YBR072W,0.825,,,
SGV1,YPR161C,RPS9B,YBR189W,0.364,,,
SGV1,YPR161C,GBP2,YCL011C,0.584,,,
SGV1,YPR161C,BUD3,YCL014W,0.559,,,
SGV1,YPR161C,SPB1,YCL054W,0.75,,,
SGV1,YPR161C,RVS161,YCR009C,0.663,,,
SGV1,YPR161C,RIM1,YCR028C-A,0.863,,,
SGV1,YPR161C,NOP1,YDL014W,0.639,,,
SGV1,YPR161C,TSR1,YDL060W,0.584,,,
SGV1,YPR161C,NOP14,YDL148C,0.559,,,
SGV1,YPR161C,SAS10,YDL153C,0.364,,,
SGV1,YPR161C,YDL156W,YDL156W,0.307,,,
SGV1,YPR161C,YDR117C,YDR117C,0.584,,,
SGV1,YPR161C,HMO1,YDR174W,0.786,,,
SGV1,YPR161C,RVS167,YDR388W,0.549,,,
SGV1,YPR161C,RSP5,YER125W,0.364,,,
SGV1,YPR161C,RPS26B,YER131W,0.584,,,
SGV1,YPR161C,LOC1,YFR001W,0.683,,,
SGV1,YPR161C,KEM1,YGL173C,0.663,,,
SGV1,YPR161C,YGR012W,YGR012W,0.307,,,
SGV1,YPR161C,SBP1,YHL034C,0.785,,,
SGV1,YPR161C,YHR121W,YHR121W,0.559,,,
SGV1,YPR161C,PRK1,YIL095W,0.639,,,
SGV1,YPR161C,YIL105C,YIL105C,0.75,,,
SGV1,YPR161C,IMP2',YIL154C,0.364,,,
SGV1,YPR161C,SGN1,YIR001C,0.639,,,
SGV1,YPR161C,HCA4,YJL033W,0.786,,,
SGV1,YPR161C,YJL131C,YJL131C,0.307,,,
SGV1,YPR161C,SSC1,YJR045C,0.307,,,
SGV1,YPR161C,EBP2,YKL172W,0.639,,,
SGV1,YPR161C,SAP190,YKR028W,0.364,,,
SGV1,YPR161C,RPF2,YKR081C,0.663,,,
SGV1,YPR161C,RPL10,YLR075W,0.307,,,
SGV1,YPR161C,STM1,YLR150W,0.75,,,
SGV1,YPR161C,CBF5,YLR175W,0.663,,,
SGV1,YPR161C,PWP1,YLR196W,0.663,,,
SGV1,YPR161C,DBP9,YLR276C,0.307,,,
SGV1,YPR161C,CRN1,YLR429W,0.786,,,
SGV1,YPR161C,ABF2,YMR072W,0.639,,,
SGV1,YPR161C,RRP5,YMR229C,0.772,,,
SGV1,YPR161C,HRB1,YNL004W,0.302,,,
SGV1,YPR161C,INP52,YNL106C,0.639,,,
SGV1,YPR161C,RPC19,YNL113W,0.495,,,
SGV1,YPR161C,RPA49,YNL248C,0.559,,,
SGV1,YPR161C,KRI1,YNL308C,0.663,,,
SGV1,YPR161C,BRE5,YNR051C,0.663,,,
SGV1,YPR161C,NOP12,YOL041C,0.705,,,
SGV1,YPR161C,BRX1,YOL077C,0.663,,,
SGV1,YPR161C,YOR091W,YOR091W,0.813,,,
SGV1,YPR161C,BFR1,YOR198C,0.727,,,
SGV1,YPR161C,RRS1,YOR294W,0.75,,,
SGV1,YPR161C,YPL004C,YPL004C,0.489,,,
SGV1,YPR161C,HHO1,YPL127C,0.307,,,
SGV1,YPR161C,YPL146C,YPL146C,0.639,,,
SGV1,YPR161C,NHP6A,YPR052C,0.639,,,
SGV1,YPR161C,YPR171W,YPR171W,0.639,,,
ORC4,YPR162C,HTB2,YBL002W,0.585,,,
ORC4,YPR162C,YRA1,YDR381W,0.632,,,
ORC4,YPR162C,HAT2,YEL056W,0.986,,,
MMS1,YPR164W,YAR010C,YAR010C,0.344,,,
MMS1,YPR164W,TDH2,YJR009C,0.352,,,
MMS1,YPR164W,POR1,YNL055C,0.73,,,
NUT2,YPR168W,SHP1,YBL058W,0.294,,,
NUT2,YPR168W,MED2,YDL005C,0.817,,,
NUT2,YPR168W,CDC48,YDL126C,0.769,,,
NUT2,YPR168W,SRB7,YDR308C,0.77,,,
NUT2,YPR168W,MED6,YHR058C,0.817,,,
NUT2,YPR168W,YHR121W,YHR121W,0.298,,,
NUT2,YPR168W,MED11,YMR112C,0.404,,,
YPR171W,YPR171W,BMH2,YDR099W,0.755,,,
YPR171W,YPR171W,PTC7,YHR076W,0.825,,,
YPR171W,YPR171W,SEC14,YMR079W,0.722,,,
YPR171W,YPR171W,APC1,YNL172W,0.322,,,
YPR171W,YPR171W,CDC33,YOL139C,0.305,,,
VPS4,YPR173C,YBL081W,YBL081W,0.392,,,
VPS4,YPR173C,HYP2,YEL034W,0.645,,,
VPS4,YPR173C,SSZ1,YHR064C,0.737,,,
VPS4,YPR173C,YHR121W,YHR121W,0.298,,,
VPS4,YPR173C,HSP104,YLL026W,0.406,,,
VPS4,YPR173C,SNF7,YLR025W,0.294,,,
VPS4,YPR173C,YEF3,YLR249W,0.769,,,
VPS4,YPR173C,IST1,YNL265C,0.298,,,
VPS4,YPR173C,YPL004C,YPL004C,0.314,,,
DPB2,YPR175W,MBA1,YBR185C,0.841,,,
DPB2,YPR175W,STE50,YCL032W,0.769,,,
DPB2,YPR175W,RPN4,YDL020C,0.392,,,
DPB2,YPR175W,YDL053C,YDL053C,0.29,,,
DPB2,YPR175W,CBS1,YDL069C,0.392,,,
DPB2,YPR175W,DPB4,YDR121W,0.946,,,
DPB2,YPR175W,HMO1,YDR174W,0.769,,,
DPB2,YPR175W,LEU1,YGL009C,0.29,,,
DPB2,YPR175W,TIF4632,YGL049C,0.294,,,
DPB2,YPR175W,YGR090W,YGR090W,0.406,,,
DPB2,YPR175W,YGR126W,YGR126W,0.392,,,
DPB2,YPR175W,YHR121W,YHR121W,0.425,,,
DPB2,YPR175W,HCA4,YJL033W,0.342,,,
DPB2,YPR175W,DOA1,YKL213C,0.294,,,
DPB2,YPR175W,STM1,YLR150W,0.645,,,
DPB2,YPR175W,IMD3,YLR432W,0.485,,,
DPB2,YPR175W,ORC1,YML065W,0.737,,,
DPB2,YPR175W,NOP12,YOL041C,0.385,,,
DPB2,YPR175W,YOR091W,YOR091W,0.29,,,
DPB2,YPR175W,PRT1,YOR361C,0.295,,,
DPB2,YPR175W,RRP12,YPL012W,0.298,,,
DPB2,YPR175W,YPL146C,YPL146C,0.298,,,
DPB2,YPR175W,ORC4,YPR162C,0.294,,,
PRP4,YPR178W,NOP1,YDL014W,0.773,,,
PRP4,YPR178W,LHP1,YDL051W,0.643,,,
PRP4,YPR178W,SAS10,YDL153C,0.451,,,
PRP4,YPR178W,SNU13,YEL026W,0.842,,,
PRP4,YPR178W,YGR128C,YGR128C,0.318,,,
PRP4,YPR178W,GAR1,YHR089C,0.314,,,
PRP4,YPR178W,MPP10,YJR002W,0.451,,,
PRP4,YPR178W,SIK1,YLR197W,0.774,,,
PRP4,YPR178W,RPA49,YNL248C,0.308,,,
PRP4,YPR178W,BUD21,YOR078W,0.413,,,
PRP4,YPR178W,YOR287C,YOR287C,0.451,,,
PRP4,YPR178W,NOP58,YOR310C,0.774,,,
PRP4,YPR178W,NAN1,YPL126W,0.316,,,
PRP4,YPR178W,RRP9,YPR137W,0.774,,,
SMX3,YPR182W,PRP6,YBR055C,0.984,,,
SMX3,YPR182W,PRP3,YDR473C,0.819,,,
SMX3,YPR182W,BRR2,YER172C,0.988,,,
SMX3,YPR182W,SNU71,YGR013W,0.989,,,
SMX3,YPR182W,NAM8,YHR086W,0.882,,,
SMX3,YPR182W,SMD3,YLR147C,0.534,,,
SMX3,YPR182W,BRR1,YPR057W,0.983,,,
SMX3,YPR182W,PRP4,YPR178W,0.983,,,
MLC2,YPR188C,YDR199W,YDR199W,0.404,,,
MLC2,YPR188C,SLF1,YDR515W,0.294,,,
MLC2,YPR188C,MLC1,YGL106W,0.77,,,
MLC2,YPR188C,MYO1,YHR023W,0.769,,,
RPC82,YPR190C,RPB10,YOR210W,0.851,,,
FUN36,YAL011W,AOR1,YBR231C,0.494,,,
YAL027W,YAL027W,YER049W,YER049W,0.362,,,
YAL027W,YAL027W,ECM16,YMR128W,0.372,,,
FUN11,YAL036C,SSB2,YNL209W,0.635,,,
PTA1,YAL043C,GLC7,YER133W,0.386,,,
OSH1,YAR044W,RPG1,YBR079C,0.36,,,
OSH1,YAR044W,NAT1,YDL040C,0.36,,,
OSH1,YAR044W,POB3,YML069W,0.362,,,
OSH1,YAR044W,PRT1,YOR361C,0.362,,,
OSH1,YAR044W,TEF1,YPR080W,0.674,,,
HTB2,YBL002W,YDL156W,YDL156W,0.676,,,
HTB2,YBL002W,MET6,YER091C,0.69,,,
HTB2,YBL002W,CKI1,YLR133W,0.676,,,
HTA2,YBL003C,NOP1,YDL014W,0.671,,,
HTA2,YBL003C,SBP1,YHL034C,0.685,,,
HTA2,YBL003C,RFC3,YNL290W,0.671,,,
HTA2,YBL003C,RPS6A,YPL090C,0.671,,,
LSM2,YBL026W,PAT1,YCR077C,0.695,,,
LSM2,YBL026W,SNU114,YKL173W,0.695,,,
LSM2,YBL026W,PRP4,YPR178W,0.859,,,
SAS3,YBL052C,YLR455W,YLR455W,0.925,,,
CDC27,YBL084C,APC4,YDR118W,0.674,,,
CDC27,YBL084C,CDC23,YHR166C,0.872,,,
CDC27,YBL084C,CDC16,YKL022C,0.794,,,
CDC27,YBL084C,APC2,YLR127C,0.794,,,
CDC27,YBL084C,APC1,YNL172W,0.347,,,
HHF1,YBR009C,RTT106,YNL206C,0.695,,,
HHT1,YBR010W,RSC8,YFR037C,0.69,,,
HHT1,YBR010W,PSE1,YMR308C,0.69,,,
HHT1,YBR010W,RTT106,YNL206C,0.69,,,
IPP1,YBR011C,YKR043C,YKR043C,0.589,,,
IPP1,YBR011C,TEF1,YPR080W,0.569,,,
PRP6,YBR055C,PRP3,YDR473C,0.921,,,
PRP6,YBR055C,SNU114,YKL173W,0.695,,,
PRP6,YBR055C,PRP4,YPR178W,0.681,,,
ECM2,YBR065C,TIF35,YDR429C,0.617,,,
ECM2,YBR065C,TEF4,YKL081W,0.617,,,
ECM2,YBR065C,NAP1,YKR048C,0.617,,,
ECM2,YBR065C,HSP104,YLL026W,0.776,,,
ECM2,YBR065C,TIF34,YMR146C,0.769,,,
ECM2,YBR065C,HSC82,YMR186W,0.758,,,
ECM2,YBR065C,NIP1,YMR309C,0.617,,,
ECM2,YBR065C,YPL004C,YPL004C,0.757,,,
ECM2,YBR065C,HSP82,YPL240C,0.639,,,
ECM2,YBR065C,TEF1,YPR080W,0.593,,,
NRG2,YBR066C,YCR082W,YCR082W,0.617,,,
NRG2,YBR066C,YKR015C,YKR015C,0.593,,,
MIS1,YBR084W,SPT16,YGL207W,0.299,,,
VPS15,YBR097W,RVS167,YDR388W,0.635,,,
MUD1,YBR119W,NAM8,YHR086W,0.681,,,
TPS1,YBR126C,GLK1,YCL040W,0.592,,,
TPS1,YBR126C,CDC123,YLR215C,0.592,,,
TPS1,YBR126C,TPS3,YMR261C,0.874,,,
TPS1,YBR126C,SSB2,YNL209W,0.592,,,
SPP381,YBR152W,SNU23,YDL098C,0.769,,,
CDC28,YBR160W,YLR187W,YLR187W,0.635,,,
TYR1,YBR166C,PKC1,YBL105C,0.612,,,
TYR1,YBR166C,SSB2,YNL209W,0.635,,,
ECM31,YBR176W,TEF1,YPR080W,0.612,,,
NTC20,YBR188C,PRP19,YLL036C,0.685,,,
NTC20,YBR188C,CLF1,YLR117C,0.685,,,
TAF5,YBR198C,GCN5,YGR252W,0.921,,,
TAF5,YBR198C,SPT8,YLR055C,0.681,,,
SDS24,YBR214W,SIT4,YDL047W,0.782,,,
PDB1,YBR221C,ADY3,YDL239C,0.612,,,
PDB1,YBR221C,YJL131C,YJL131C,0.608,,,
PDB1,YBR221C,CDC73,YLR418C,0.635,,,
TDP1,YBR223C,YGL082W,YGL082W,0.782,,,
TDP1,YBR223C,CRN1,YLR429W,0.77,,,
AOR1,YBR231C,CKA1,YIL035C,0.318,,,
ENP1,YBR247C,LYS9,YNR050C,0.695,,,
POP4,YBR257W,POP7,YBR167C,0.752,,,
DPB3,YBR278W,RVS167,YDR388W,0.362,,,
DPB3,YBR278W,BRX1,YOL077C,0.362,,,
PAF1,YBR279W,CKA2,YOR061W,0.695,,,
YCL045C,YCL045C,YLR312C,YLR312C,0.608,,,
MRPL32,YCR003W,MRPL35,YDR322W,0.69,,,
MRPL32,YCR003W,MRP7,YNL005C,0.69,,,
RIM1,YCR028C-A,SPT16,YGL207W,0.77,,,
RIM1,YCR028C-A,PFK26,YIL107C,0.612,,,
RIM1,YCR028C-A,YPL004C,YPL004C,0.77,,,
RRP43,YCR035C,RRP42,YDL111C,0.953,,,
RRP43,YCR035C,RRP45,YDR280W,0.953,,,
RRP43,YCR035C,PRP43,YGL120C,0.635,,,
RRP43,YCR035C,SKI6,YGR195W,0.612,,,
RRP43,YCR035C,MTR4,YJL050W,0.899,,,
RRP43,YCR035C,SKI2,YLR398C,0.95,,,
RRP43,YCR035C,SRP1,YNL189W,0.635,,,
RRP43,YCR035C,CSL4,YNL232W,0.899,,,
RRP43,YCR035C,TRF4,YOL115W,0.752,,,
RRP43,YCR035C,RRP6,YOR001W,0.95,,,
YIH1,YCR059C,YIL071C,YIL071C,0.612,,,
YIH1,YCR059C,HRB1,YNL004W,0.635,,,
YIH1,YCR059C,TEF1,YPR080W,0.628,,,
HCM1,YCR065W,YCR105W,YCR105W,0.593,,,
HCM1,YCR065W,VPS25,YJR102C,0.769,,,
HCM1,YCR065W,SNF8,YPL002C,0.786,,,
IMG2,YCR071C,YDR116C,YDR116C,0.676,,,
IMG2,YCR071C,MRPL35,YDR322W,0.69,,,
IMG2,YCR071C,MRPL8,YJL063C,0.676,,,
YCR082W,YCR082W,SMC1,YFL008W,0.635,,,
YCR082W,YCR082W,SPT16,YGL207W,0.77,,,
YCR082W,YCR082W,GCN5,YGR252W,0.782,,,
YCR082W,YCR082W,AHC1,YOR023C,0.635,,,
NAT1,YDL040C,HAS1,YMR290C,0.37,,,
SIT4,YDL047W,SAP190,YKR028W,0.612,,,
SIT4,YDL047W,YLR097C,YLR097C,0.612,,,
LHP1,YDL051W,SRP68,YPL243W,0.882,,,
TSR1,YDL060W,RPS6A,YPL090C,0.681,,,
BRE1,YDL074C,TEF1,YPR080W,0.396,,,
YDL085CA,YDL085C-A,BRR2,YER172C,0.617,,,
YDL085CA,YDL085C-A,PRP8,YHR165C,0.617,,,
KIN28,YDL108W,SSL1,YLR005W,0.695,,,
RRP42,YDL111C,FAB1,YFR019W,0.59,,,
RRP42,YDL111C,SRP1,YNL189W,0.629,,,
RRP42,YDL111C,CSL4,YNL232W,0.885,,,
UBP1,YDL122W,MKT1,YNL085W,0.674,,,
COP1,YDL145C,PHO81,YGR233C,0.337,,,
COP1,YDL145C,SSF1,YHR066W,0.337,,,
COP1,YDL145C,PHO85,YPL031C,0.322,,,
COP1,YDL145C,PCL8,YPL219W,0.322,,,
COP1,YDL145C,YPR143W,YPR143W,0.383,,,
RPN5,YDL147W,PST1,YDR055W,0.676,,,
SFA1,YDL168W,FUN11,YAL036C,0.617,,,
SFA1,YDL168W,MAK5,YBR142W,0.769,,,
SFA1,YDL168W,NOP1,YDL014W,0.758,,,
SFA1,YDL168W,NOC3,YLR002C,0.776,,,
SFA1,YDL168W,RRP5,YMR229C,0.617,,,
SFA1,YDL168W,HAS1,YMR290C,0.593,,,
SFA1,YDL168W,NOP2,YNL061W,0.617,,,
SFA1,YDL168W,NOC2,YOR206W,0.617,,,
LYS20,YDL182W,NAP1,YKR048C,0.69,,,
LYS20,YDL182W,RPL10,YLR075W,0.676,,,
GYP7,YDL234C,THS1,YIL078W,0.77,,,
PHO13,YDL236W,TEF1,YPR080W,0.765,,,
YDL238C,YDL238C,AAP1',YHR047C,0.631,,,
LUV1,YDR027C,TOR1,YJR066W,0.608,,,
REG1,YDR028C,CIC1,YHR052W,0.77,,,
REG1,YDR028C,IDP3,YNL009W,0.612,,,
PST2,YDR032C,CRN1,YLR429W,0.77,,,
HEM12,YDR047W,SEC27,YGL137W,0.631,,,
HEM12,YDR047W,PRT1,YOR361C,0.635,,,
CDC34,YDR054C,POL12,YBL035C,0.69,,,
CDC34,YDR054C,CDC9,YDL164C,0.676,,,
CDC34,YDR054C,MET30,YIL046W,0.676,,,
MAK21,YDR060W,NOP1,YDL014W,0.681,,,
MAK21,YDR060W,HAS1,YMR290C,0.681,,,
GSG1,YDR108W,TRS31,YDR472W,0.953,,,
GSG1,YDR108W,SPT16,YGL207W,0.77,,,
GSG1,YDR108W,THS1,YIL078W,0.744,,,
GSG1,YDR108W,POB3,YML069W,0.61,,,
GSG1,YDR108W,TRS33,YOR115C,0.764,,,
GSG1,YDR108W,YPR078C,YPR078C,0.569,,,
TRM1,YDR120C,YER049W,YER049W,0.685,,,
YDR124W,YDR124W,MRPS5,YBR251W,0.776,,,
YDR124W,YDR124W,RSM24,YDR175C,0.769,,,
YDR124W,YDR124W,MRP1,YDR347W,0.786,,,
YDR124W,YDR124W,YGR165W,YGR165W,0.776,,,
YDR124W,YDR124W,YHR155W,YHR155W,0.593,,,
YDR124W,YDR124W,CBR1,YIL043C,0.617,,,
YDR124W,YDR124W,RSM25,YIL093C,0.758,,,
YDR124W,YDR124W,YMR188C,YMR188C,0.593,,,
YDR124W,YDR124W,PET123,YOR158W,0.605,,,
YDR124W,YDR124W,MRP51,YPL118W,0.769,,,
YDR124W,YDR124W,CVT9,YPR049C,0.59,,,
RGP1,YDR137W,TIF34,YMR146C,0.764,,,
RGP1,YDR137W,YIP3,YNL044W,0.764,,,
RGP1,YDR137W,SSB2,YNL209W,0.612,,,
RGP1,YDR137W,MCK1,YNL307C,0.752,,,
RGP1,YDR137W,TEF1,YPR080W,0.764,,,
CDC37,YDR168W,CDC10,YCR002C,0.695,,,
CDC37,YDR168W,CDC12,YHR107C,0.681,,,
CDC37,YDR168W,CDC11,YJR076C,0.681,,,
CDC37,YDR168W,HSP82,YPL240C,0.771,,,
STB3,YDR169C,TRP2,YER090W,0.635,,,
STB3,YDR169C,YEF3,YLR249W,0.635,,,
STB3,YDR169C,HSC82,YMR186W,0.612,,,
STB3,YDR169C,TEF1,YPR080W,0.612,,,
SUP35,YDR172W,PGI1,YBR196C,0.362,,,
SUP35,YDR172W,VPS3,YDR495C,0.362,,,
SUP35,YDR172W,TDH1,YJL052W,0.362,,,
SUP35,YDR172W,AHP1,YLR109W,0.362,,,
SUP35,YDR172W,HSC82,YMR186W,0.351,,,
SLY1,YDR189W,PFK26,YIL107C,0.612,,,
SLY1,YDR189W,SED5,YLR026C,0.765,,,
HTB1,YDR224C,KAP114,YGL241W,0.845,,,
HTB1,YDR224C,CKI1,YLR133W,0.836,,,
HTB1,YDR224C,YKU70,YMR284W,0.671,,,
SIR4,YDR227W,SIR3,YLR442C,0.617,,,
RRP45,YDR280W,YBL055C,YBL055C,0.643,,,
RRP45,YDR280W,RRP42,YDL111C,0.777,,,
RRP45,YDR280W,SKI6,YGR195W,0.76,,,
RRP45,YDR280W,YHR081W,YHR081W,0.949,,,
RRP45,YDR280W,ENT3,YJR125C,0.643,,,
RRP45,YDR280W,SKI2,YLR398C,0.666,,,
RRP45,YDR280W,IMD3,YLR432W,0.666,,,
RRP45,YDR280W,CSL4,YNL232W,0.952,,,
RRP45,YDR280W,RPA49,YNL248C,0.747,,,
RRP45,YDR280W,RRP40,YOL142W,0.952,,,
RRP45,YDR280W,SKI7,YOR076C,0.766,,,
RRP45,YDR280W,RPA135,YPR010C,0.666,,,
RRP45,YDR280W,SKI3,YPR189W,0.643,,,
RRP45,YDR280W,RPC82,YPR190C,0.766,,,
RTT103,YDR289C,VMA2,YBR127C,0.876,,,
RTT103,YDR289C,RPB2,YOR151C,0.836,,,
RSC3,YDR303C,RSC4,YKR008W,0.89,,,
MRP1,YDR347W,RSM24,YDR175C,0.765,,,
MRP1,YDR347W,RSM23,YGL129C,0.765,,,
MRP1,YDR347W,MRP4,YHL004W,0.635,,,
MRP1,YDR347W,MRP51,YPL118W,0.765,,,
MRP1,YDR347W,TEF1,YPR080W,0.628,,,
SEM1,YDR363W-A,PAN2,YGL094C,0.766,,,
SEM1,YDR363W-A,NAS6,YGR232W,0.876,,,
SEM1,YDR363W-A,YNL047C,YNL047C,0.577,,,
LSM6,YDR378C,PAT1,YCR077C,0.77,,,
LSM6,YDR378C,PRP3,YDR473C,0.782,,,
LSM6,YDR378C,LSM1,YJL124C,0.752,,,
LSM6,YDR378C,PRP4,YPR178W,0.752,,,
EFT2,YDR385W,SRP1,YNL189W,0.695,,,
EFT2,YDR385W,EFT1,YOR133W,0.925,,,
MRP20,YDR405W,MRPL3,YMR024W,0.681,,,
MRP20,YDR405W,MRP7,YNL005C,0.771,,,
TRS31,YDR472W,AAP1',YHR047C,0.617,,,
TRS31,YDR472W,TRS33,YOR115C,0.769,,,
PRP3,YDR473C,PRP31,YGR091W,0.953,,,
CWC21,YDR482C,PRP9,YDL030W,0.676,,,
CWC21,YDR482C,PRP19,YLL036C,0.69,,,
CWC21,YDR482C,CLF1,YLR117C,0.69,,,
CWC21,YDR482C,PRP46,YPL151C,0.69,,,
SAC2,YDR484W,LUV1,YDR027C,0.782,,,
SAC2,YDR484W,VPS53,YJL029C,0.765,,,
SAC2,YDR484W,SSB2,YNL209W,0.635,,,
VPS60,YDR486C,VTA1,YLR181C,0.681,,,
KRE28,YDR532C,SPC105,YGL093W,0.765,,,
MMS21,YEL019C,YOL034W,YOL034W,0.676,,,
FRDS1,YEL047C,SHM2,YLR058C,0.77,,,
RPL12A,YEL054C,NOP1,YDL014W,0.758,,,
RPL12A,YEL054C,TSR1,YDL060W,0.617,,,
RPL12A,YEL054C,PRP43,YGL120C,0.617,,,
RPL12A,YEL054C,RPS24B,YIL069C,0.593,,,
RPL12A,YEL054C,YLR097C,YLR097C,0.593,,,
RPL12A,YEL054C,RPS10A,YOR293W,0.769,,,
PAC2,YER007W,CIN1,YOR349W,0.681,,,
RPN3,YER021W,YBL057C,YBL057C,0.565,,,
RPN3,YER021W,YBR168W,YBR168W,0.568,,,
RPN3,YER021W,PRP5,YBR237W,0.572,,,
RPN3,YER021W,MRC1,YCL061C,0.592,,,
RPN3,YER021W,NOP1,YDL014W,0.568,,,
RPN3,YER021W,YDL199C,YDL199C,0.568,,,
RPN3,YER021W,DBF4,YDR052C,0.747,,,
RPN3,YER021W,YDR275W,YDR275W,0.568,,,
RPN3,YER021W,RGA2,YDR379W,0.568,,,
RPN3,YER021W,YEL057C,YEL057C,0.565,,,
RPN3,YER021W,RPN11,YFR004W,0.953,,,
RPN3,YER021W,FAB1,YFR019W,0.568,,,
RPN3,YER021W,CWH41,YGL027C,0.568,,,
RPN3,YER021W,VPS45,YGL095C,0.568,,,
RPN3,YER021W,NAS6,YGR232W,0.88,,,
RPN3,YER021W,ECM29,YHL030W,0.592,,,
RPN3,YER021W,THR1,YHR025W,0.589,,,
RPN3,YER021W,STE12,YHR084W,0.568,,,
RPN3,YER021W,YJL084C,YJL084C,0.592,,,
RPN3,YER021W,HAL5,YJL165C,0.568,,,
RPN3,YER021W,YJL207C,YJL207C,0.568,,,
RPN3,YER021W,TDH2,YJR009C,0.906,,,
RPN3,YER021W,YKL100C,YKL100C,0.568,,,
RPN3,YER021W,RMA1,YKL132C,0.572,,,
RPN3,YER021W,RPT1,YKL145W,0.897,,,
RPN3,YER021W,SIR1,YKR101W,0.565,,,
RPN3,YER021W,VTA1,YLR181C,0.568,,,
RPN3,YER021W,KRE21,YLR338W,0.568,,,
RPN3,YER021W,HRB1,YNL004W,0.732,,,
RPN3,YER021W,TLG2,YOL018C,0.705,,,
RPN3,YER021W,ADE2,YOR128C,0.592,,,
RPN3,YER021W,RPT4,YOR259C,0.772,,,
RPN3,YER021W,RPN8,YOR261C,0.953,,,
RPN3,YER021W,SNF8,YPL002C,0.778,,,
RPN3,YER021W,YPL035C,YPL035C,0.568,,,
GCD11,YER025W,CDC123,YLR215C,0.609,,,
THO1,YER063W,NOP1,YDL014W,0.608,,,
THO1,YER063W,MAM33,YIL070C,0.752,,,
THO1,YER063W,NAP1,YKR048C,0.77,,,
THO1,YER063W,RRP5,YMR229C,0.635,,,
THO1,YER063W,PSE1,YMR308C,0.782,,,
RAD51,YER095W,TDH2,YJR009C,0.695,,,
RAD51,YER095W,RAD52,YML032C,0.875,,,
YFR003C,YFR003C,GLC7,YER133W,0.695,,,
UBP6,YFR010W,AIR2,YDL175C,0.671,,,
UBP6,YFR010W,CAP1,YKL007W,0.685,,,
YFR017C,YFR017C,BMH1,YER177W,0.324,,,
